model_name,n_predictions,mae,rmse,r2
random_forest,71,0.14728486703708998,0.20304312326604834,-0.13178458666893644
xgboost,71,0.16121496622941464,0.22949246194595835,-0.4458527144221609
svr,71,0.16241783872409826,0.21357479161805082,-0.2522388900017387
hist_gb,71,0.1654558399774756,0.21571007013980134,-0.27740333231507064
ridge,71,0.17831768437850615,0.2201459844029924,-0.33048119559638134
