model_name,fold_id,iteration,train_loss,validation_loss
hist_gb,3,1,0.16527424067875318,0.21108593852841565
hist_gb,3,2,0.1549172905107847,0.2025199508117553
hist_gb,3,3,0.14557014299542073,0.19487824269099108
hist_gb,3,4,0.13699710607389404,0.18629414339172867
hist_gb,3,5,0.12921125371998352,0.17837621230434672
hist_gb,3,6,0.12204581201089343,0.17274489639145343
hist_gb,3,7,0.1155461706496716,0.16615027842020672
hist_gb,3,8,0.10956101634864862,0.16159747495659857
hist_gb,3,9,0.10413522963817688,0.15610637323820206
hist_gb,3,10,0.09913582894889975,0.1524413324219471
hist_gb,3,11,0.09460658895038275,0.14787033937462843
hist_gb,3,12,0.09043048225865773,0.14493488218418135
hist_gb,3,13,0.08664974619421603,0.14113096532833197
hist_gb,3,14,0.0831612587887416,0.13879401565267355
hist_gb,3,15,0.0800054195288645,0.13562949607153066
hist_gb,3,16,0.07709124455780043,0.13378252288269946
hist_gb,3,17,0.07445709854451478,0.13115088357213192
hist_gb,3,18,0.07202260845904608,0.12970410248438277
hist_gb,3,19,0.06982398840375151,0.12751648854444234
hist_gb,3,20,0.0677901547031964,0.12639569670300807
hist_gb,3,21,0.06595461977808162,0.12542834197179195
hist_gb,3,22,0.0642559385707683,0.12375418177358255
hist_gb,3,23,0.0627228787847386,0.12224337018124887
hist_gb,3,24,0.06130477019721449,0.12160240682902472
hist_gb,3,25,0.060024927184261896,0.12106140292522681
hist_gb,3,26,0.058840462815702495,0.11990684664481227
hist_gb,3,27,0.057771483745781865,0.11886555035968711
hist_gb,3,28,0.05678269791516712,0.11853597109150837
hist_gb,3,29,0.055889814854528666,0.11772136278390843
hist_gb,3,30,0.0550702456581576,0.11750281332385622
hist_gb,3,31,0.05431870790039451,0.11678412213766319
hist_gb,3,32,0.05363443194922473,0.11665249932859356
hist_gb,3,33,0.053006780351689375,0.11605733083259458
hist_gb,3,34,0.052409759432527195,0.11482322676522368
hist_gb,3,35,0.051839157606374774,0.11428575665524267
hist_gb,3,36,0.05128390095149741,0.1135438908492709
hist_gb,3,37,0.050756935456414534,0.11242226693764051
hist_gb,3,38,0.05024259280561646,0.11192124441234581
hist_gb,3,39,0.04976030571284784,0.11124682604438847
hist_gb,3,40,0.04929502800200698,0.11022622240194306
hist_gb,3,41,0.048831360258535565,0.10975916428737903
hist_gb,3,42,0.04840830097159603,0.10880916352064511
hist_gb,3,43,0.047986841043201084,0.1083860280201485
hist_gb,3,44,0.047583565591714866,0.10777627721169679
hist_gb,3,45,0.047199436328238156,0.10740982812782925
hist_gb,3,46,0.04682685488618676,0.10654502869895725
hist_gb,3,47,0.046472821500579325,0.10598595469823056
