model_name,fold_id,iteration,train_loss
gcn_small,0,1,11.371816918656632
gcn_small,0,2,5.282437698261158
gcn_small,0,3,2.020601465895369
gcn_small,0,4,0.5637343090933722
gcn_small,0,5,0.5738590488562713
gcn_small,0,6,0.4355474025816531
gcn_small,0,7,0.29307988769299276
gcn_small,0,8,0.3929560925509479
gcn_small,0,9,0.27871280586397323
gcn_small,0,10,0.3115932063476459
gcn_small,0,11,0.34096238339269486
gcn_small,0,12,0.26770438938527497
gcn_small,0,13,0.27357923823433955
gcn_small,0,14,0.2812885521231471
gcn_small,0,15,0.32976496864009547
gcn_small,0,16,0.2999111043440329
gcn_small,0,17,0.26058232059349884
gcn_small,0,18,0.2947576058072013
gcn_small,0,19,0.25319915687715683
gcn_small,0,20,0.2872237893375191
gcn_small,0,21,0.3474220581151344
gcn_small,0,22,0.24412700453320066
gcn_small,0,23,0.3048862814903259
gcn_small,0,24,0.19734737599218213
gcn_small,0,25,0.19675590138177615
gcn_small,0,26,0.2084285487999787
gcn_small,0,27,0.2609889982519923
gcn_small,0,28,0.248030312157966
gcn_small,0,29,0.23850620991072138
gcn_small,0,30,0.26659648563410787
gcn_small,0,31,0.2310951787072259
gcn_small,0,32,0.25548325277663564
gcn_small,0,33,0.2638040168865307
gcn_small,0,34,0.1994509761397903
gcn_small,0,35,0.2621160375105368
gcn_small,0,36,0.19353759852615562
gcn_small,0,37,0.2546108155637174
gcn_small,0,38,0.20732703281415477
gcn_small,0,39,0.20038737074748889
gcn_small,0,40,0.2040742039680481
gcn_small,0,41,0.254307727958705
gcn_small,0,42,0.21573466223639412
gcn_small,0,43,0.22565763906852618
gcn_small,0,44,0.28684838720270106
gcn_small,0,45,0.2245719271737176
gcn_small,0,46,0.20465569278678378
gcn_small,0,47,0.1798988681387257
gcn_small,0,48,0.25692559537049886
gcn_small,0,49,0.19540042450299133
gcn_small,0,50,0.21815897645177068
gcn_small,0,51,0.22913510654423688
gcn_small,0,52,0.23465313621469447
gcn_small,0,53,0.1990164647231231
gcn_small,0,54,0.24524030512249148
gcn_small,0,55,0.21030811159997373
gcn_small,0,56,0.2616158683557768
gcn_small,0,57,0.24539087350304062
gcn_small,0,58,0.2224135608286471
gcn_small,0,59,0.2117233203875052
gcn_small,0,60,0.21458495468706698
