model_name,fold_id,iteration,train_loss
gcn_small,0,1,0.7363777496445347
gcn_small,0,2,0.1930694540201778
gcn_small,0,3,0.06761817340279969
gcn_small,0,4,0.09363986740649587
gcn_small,0,5,0.06845003817702683
gcn_small,0,6,0.051526622558143775
gcn_small,0,7,0.06406366993004167
gcn_small,0,8,0.05045140463806374
gcn_small,0,9,0.039815900243923695
gcn_small,0,10,0.05468483416127487
gcn_small,0,11,0.05751933021024919
gcn_small,0,12,0.05499258857797569
gcn_small,0,13,0.041700549895914506
gcn_small,0,14,0.051623222352543345
gcn_small,0,15,0.046820686893983623
gcn_small,0,16,0.049976715791813085
gcn_small,0,17,0.03460266704762906
gcn_small,0,18,0.04328427379819709
gcn_small,0,19,0.03948892011556407
gcn_small,0,20,0.048549422128519544
gcn_small,0,21,0.04361755585848865
gcn_small,0,22,0.047139212699003626
gcn_small,0,23,0.038040147071153343
gcn_small,0,24,0.0395942432937068
gcn_small,0,25,0.04882692640096369
gcn_small,0,26,0.04457644971323685
gcn_small,0,27,0.040665311765083124
gcn_small,0,28,0.04784736163179639
gcn_small,0,29,0.03852079142357262
gcn_small,0,30,0.04023549242705946
gcn_small,0,31,0.0418823438263695
gcn_small,0,32,0.03828394652383638
gcn_small,0,33,0.04591759703528713
gcn_small,0,34,0.044435398784321796
gcn_small,0,35,0.035897248437706857
gcn_small,0,36,0.03997582957988054
gcn_small,0,37,0.03620080843987599
gcn_small,0,38,0.039102828444939265
gcn_small,0,39,0.0292049705667395
gcn_small,0,40,0.03127810476400273
gcn_small,0,41,0.03716085961377117
gcn_small,0,42,0.03765659333324768
gcn_small,0,43,0.04293887611006347
gcn_small,0,44,0.030856815127419755
gcn_small,0,45,0.0317256340074917
gcn_small,0,46,0.028844238337601573
gcn_small,0,47,0.026516893353890365
gcn_small,0,48,0.03375109067370354
gcn_small,0,49,0.03111317782649692
gcn_small,0,50,0.03952546113393676
gcn_small,0,51,0.031151551976275275
gcn_small,0,52,0.02839490264968973
gcn_small,0,53,0.029631889858086343
gcn_small,0,54,0.028425146314040035
gcn_small,0,55,0.025721869943007618
gcn_small,0,56,0.03131779644008673
gcn_small,0,57,0.029745897776643996
gcn_small,0,58,0.03346549869108368
gcn_small,0,59,0.026661500360974123
gcn_small,0,60,0.032136930336414925
