model_name,n_predictions,mae,rmse,r2
random_forest,71,0.10978623321753624,0.17795192181040492,0.0999319349973038
ridge,71,0.11690601496817235,0.18419346656626218,0.035686091417010846
xgboost,71,0.1226299248623388,0.18966441890934474,-0.022449147922303236
svr,71,0.12463143176107744,0.1918305928951841,-0.04593748049645563
hist_gb,71,0.13085874387358878,0.20659324824557662,-0.2131157350890036
