model_name,n_predictions,mae,rmse,r2
ridge,8,0.1006780081390275,0.12779084751584616,-0.5093331788674749
random_forest,8,0.10183731897584328,0.1282693026403029,-0.5206563696423823
hist_gb,8,0.10712375851509282,0.12547534036015343,-0.4551319717150828
svr,8,0.10903165857647759,0.1323599168591244,-0.6191928953057217
