model_name,fold_id,iteration,train_loss
distance_gnn_small,0,1,0.9848028392019407
distance_gnn_small,0,2,0.05806200877881386
distance_gnn_small,0,3,0.09658810454355159
distance_gnn_small,0,4,0.06885666809451411
distance_gnn_small,0,5,0.05602755429039539
distance_gnn_small,0,6,0.05827080384946205
distance_gnn_small,0,7,0.045910253018980295
distance_gnn_small,0,8,0.04884689122858182
distance_gnn_small,0,9,0.047820721608652195
distance_gnn_small,0,10,0.04591261852585094
distance_gnn_small,0,11,0.046586309835104874
distance_gnn_small,0,12,0.03948046214563746
distance_gnn_small,0,13,0.04539892009236443
distance_gnn_small,0,14,0.03761701343554846
distance_gnn_small,0,15,0.032874910921697885
distance_gnn_small,0,16,0.03775010194996713
distance_gnn_small,0,17,0.0313572210167915
distance_gnn_small,0,18,0.04208081089694735
distance_gnn_small,0,19,0.032677208007851115
distance_gnn_small,0,20,0.037394899612581224
distance_gnn_small,0,21,0.032568872657040476
distance_gnn_small,0,22,0.03133305823299247
distance_gnn_small,0,23,0.033809424627205015
distance_gnn_small,0,24,0.03613088922706288
distance_gnn_small,0,25,0.02355554542491134
distance_gnn_small,0,26,0.023548583749314428
distance_gnn_small,0,27,0.028526066376132444
distance_gnn_small,0,28,0.01640325712538521
distance_gnn_small,0,29,0.018659752360741858
distance_gnn_small,0,30,0.023968188590566878
distance_gnn_small,0,31,0.016973310163323308
distance_gnn_small,0,32,0.0231339153636929
distance_gnn_small,0,33,0.020484529842268413
distance_gnn_small,0,34,0.014383013084740706
distance_gnn_small,0,35,0.019105227664113045
distance_gnn_small,0,36,0.015511471096058967
distance_gnn_small,0,37,0.016984190490149275
distance_gnn_small,0,38,0.020848590618288015
distance_gnn_small,0,39,0.0138253034158072
distance_gnn_small,0,40,0.015047016527346323
distance_gnn_small,0,41,0.021087048155531078
distance_gnn_small,0,42,0.01918177187285373
distance_gnn_small,0,43,0.02001984380710293
distance_gnn_small,0,44,0.019594856052541396
distance_gnn_small,0,45,0.017578221883782198
distance_gnn_small,0,46,0.013041960272255917
distance_gnn_small,0,47,0.01594670398921614
distance_gnn_small,0,48,0.012681155163847225
distance_gnn_small,0,49,0.013002009472062051
distance_gnn_small,0,50,0.013601035030532472
distance_gnn_small,0,51,0.02177462401524396
distance_gnn_small,0,52,0.01658277189962461
distance_gnn_small,0,53,0.01665451141520285
distance_gnn_small,0,54,0.014974597710329043
distance_gnn_small,0,55,0.019374863192124267
distance_gnn_small,0,56,0.010854200368196192
distance_gnn_small,0,57,0.016066380605941087
distance_gnn_small,0,58,0.012437684940252925
distance_gnn_small,0,59,0.01019217113269047
distance_gnn_small,0,60,0.016545990914840932
