model_name,n_predictions,mae,rmse,r2
random_forest,71,0.10966978737234283,0.17339574865248228,0.14543150447153097
ridge,71,0.11062544598423552,0.17965511963477868,0.08262017816840672
xgboost,71,0.12281728655976272,0.19119932953788213,-0.03906500387664913
svr,71,0.12484016928604812,0.18928345486712242,-0.018345846236979657
hist_gb,71,0.13064390756699126,0.192169702048981,-0.049638667758644006
