model_name,fold_id,n_train,n_test,train_mae,train_rmse,train_r2,mae,rmse,r2,mae_gap,rmse_gap
ridge,1,56,15,0.04317476370115587,0.10224005252981849,0.7095092900813591,0.19900931449763973,0.2228931671867971,-0.9909464121353737,0.15583455079648387,0.12065311465697862
ridge,2,57,14,0.03338969007339151,0.07916103293910896,0.7114359026584631,0.11780703958598852,0.28341269118762713,-0.0753859722797523,0.08441734951259702,0.20425165824851815
ridge,3,57,14,0.056649464358121626,0.12345132116405566,0.6088072180214157,0.06626376617047539,0.08214180588623306,0.6219534258872348,0.00961430181235376,-0.0413095152778226
ridge,4,57,14,0.058235384207436645,0.12471954186954658,0.6113094539552559,0.049956474703691245,0.061069460643294986,0.7547473762353841,-0.0082789095037454,-0.0636500812262516
ridge,5,57,14,0.05476358705258764,0.12097007755967212,0.6148559517082557,0.11377750149813957,0.14019876695235203,0.17044690493480286,0.059013914445551936,0.01922868939267991
random_forest,1,56,15,0.026504510138360683,0.05851695445993656,0.904840193551884,0.18690703298703631,0.20592989837564493,-0.6994362214343859,0.16040252284867562,0.14741294391570836
random_forest,2,57,14,0.029975142334401208,0.04673983978594155,0.8994009615336847,0.10387214182714742,0.264606736050662,0.06259434182689261,0.07389699949274621,0.21786689626472044
random_forest,3,57,14,0.04018095124709858,0.0727999177507353,0.8639617219585933,0.07875791143209102,0.0925660015673443,0.5199131363198034,0.03857696018499244,0.019766083816609006
random_forest,4,57,14,0.04022854400338373,0.07221141771025305,0.8696993126188176,0.05754551509319639,0.09206671259661862,0.4425951209450544,0.017316971089812658,0.019855294886365574
random_forest,5,57,14,0.03462678145774863,0.07423339072304626,0.8549673210834547,0.11574938940690771,0.14135180777002535,0.15674575875997843,0.08112260794915907,0.06711841704697909
svr,1,56,15,0.06617975080676686,0.10213177667973937,0.7101242442561282,0.14897206324693257,0.17864733015852033,-0.27896635660289704,0.08279231244016572,0.07651555347878096
svr,2,57,14,0.07184518889275064,0.10199700344910165,0.5209352495006389,0.14390776719728499,0.3041057642385363,-0.2381551926904384,0.07206257830453434,0.20210876078943465
svr,3,57,14,0.08288280009764992,0.1293475007451794,0.5705472064613603,0.1299392366274989,0.14716052447428338,-0.21338736294138294,0.04705643652984898,0.017813023729103983
svr,4,57,14,0.08275347391066107,0.12812552461251667,0.5897899680918066,0.08305256170007166,0.10947090935719518,0.21193335759719756,0.0002990877894105959,-0.018654615255321486
svr,5,57,14,0.08096270136640941,0.12576435520556836,0.5837230059276415,0.1166055109469607,0.14623738444131515,0.09744719234178645,0.035642809580551285,0.020473029235746787
hist_gb,1,56,15,0.07323028591621142,0.14357745839433633,0.4271213432507682,0.17810731633301538,0.20656751312164365,-0.7099763434903705,0.10487703041680396,0.06299005472730732
hist_gb,2,57,14,0.08005362630644887,0.11129760057332336,0.4295849255086146,0.11812298233837733,0.2718078004864664,0.010878569529637172,0.03806935603192846,0.16051019991314305
hist_gb,3,57,14,0.10028866563210814,0.18339846282575062,0.1366423704121812,0.11921941598045656,0.1479090655507034,-0.22576269623685774,0.018930750348348416,-0.03548939727504721
hist_gb,4,57,14,0.11684742915768317,0.1973591116720465,0.026694164544539434,0.10805056615888711,0.1425725391202682,-0.336710199320843,-0.008796862998796062,-0.054786572551778295
hist_gb,5,57,14,0.10834714306501073,0.18218606656530437,0.12643024027849525,0.12632901354093232,0.15963165756968867,-0.07545897066988183,0.01798187047592159,-0.0225544089956157
xgboost,1,56,15,0.0007388376317454978,0.0009860602462499536,0.9999729792735678,0.18543189697921852,0.2031177735763032,-0.6533390183436321,0.18469305934747302,0.20213171333005325
xgboost,2,57,14,0.0007270141753364466,0.0009871580875814513,0.9999551262042508,0.10872737095592769,0.26379033703034177,0.06836982944679093,0.10800035678059124,0.26280317894276034
xgboost,3,57,14,0.0007595519521874167,0.0009909505519554078,0.9999747940357157,0.05535773091046441,0.06178116372121666,0.7861402855389227,0.054598178958277,0.060790213169261254
xgboost,4,57,14,0.0008209197778069108,0.0011161490685062372,0.9999688699824083,0.09340533654038628,0.11582060621097248,0.11786071979485213,0.09258441676257938,0.11470445714246624
xgboost,5,57,14,0.000763799200315472,0.0009644963365275509,0.9999755167854939,0.16669162523999834,0.23318819049928452,-1.2949271545052818,0.16592782603968287,0.23222369416275698
