sample_id,membrane_name_raw,source_sheet,source_row_excel,backbone_family,contortion_unit_family,modification_family,model_name,fold_id,y_true,y_pred,residual,screening_x_true,pair_label,screening_target_column,screening_score_true,screening_score_pred,upper_bound_2008_log_selectivity,distance_to_upper_bound_2008_true,distance_to_upper_bound_2008_pred,upper_bound_2019_log_selectivity,distance_to_upper_bound_2019_true,distance_to_upper_bound_2019_pred,screening_rank_score,pred_rank
S048,PIM-TMN-Trip,Sheet1,50,,,,svr,3,1.1736306605080244,1.3430431490698425,0.169412488561818,4.722633922533812,CO2/N2,log10_sel_co2_n2_from_perm,5.8962645830418365,6.0656770716036545,0.9585405857253727,0.21509007478265174,0.38450256334446975,1.219022156412332,-0.04539149590430758,0.12402099265751043,0.38450256334446975,1
S049,PIM-TMN-Trip,Sheet1,51,,,,svr,3,1.227978007344727,1.3859067565953578,0.15792874925063072,4.52244423350632,CO2/N2,log10_sel_co2_n2_from_perm,5.750422240851047,5.9083509901016775,1.0278583450839225,0.20011966226080458,0.3580484115114353,1.277746031163723,-0.04976802381899592,0.1081607254316348,0.3580484115114353,2
S037,PIM-HMI-Trip,Sheet1,39,,,,svr,2,1.2371823040372425,1.3197690790262182,0.08258677498897571,4.645422269349092,CO2/N2,log10_sel_co2_n2_from_perm,5.882604573386335,5.965191348375311,0.9852759227006912,0.2519063813365513,0.334493156325527,1.2416715119959987,-0.004489207958756181,0.07809756703021953,0.334493156325527,3
S032,PIM-DTFM-Btrip,Sheet1,34,,,,svr,5,1.1522883443830565,1.3222143324671463,0.16992598808408976,4.629409599102719,CO2/N2,log10_sel_co2_n2_from_perm,5.781697943485776,5.951623931569865,0.9908204761101002,0.16146786827295634,0.3313938563570461,1.24636868719294,-0.09408034280988353,0.07584564527420623,0.3313938563570461,4
S050,PIM-TMN-Trip,Sheet1,52,,,,svr,3,1.2459824293330757,1.3923218457806799,0.14633941644760418,4.413299764081252,CO2/N2,log10_sel_co2_n2_from_perm,5.659282193414327,5.805621609861932,1.0656507513945417,0.180331677938534,0.32667109438613817,1.309762595970138,-0.06378016663706232,0.08255924981054186,0.32667109438613817,5
S038,PIM-HMI-Trip,Sheet1,40,,,,svr,2,1.264728746097748,1.32611282319078,0.06138407709303184,4.5910646070265,CO2/N2,log10_sel_co2_n2_from_perm,5.855793353124248,5.91717743021728,1.0040978279370456,0.2606309181607025,0.32201499525373434,1.2576168514863455,0.007111894611402603,0.06849597170443444,0.32201499525373434,6
S051,PIM-TMN-Trip,Sheet1,53,,,,svr,3,1.2635414993613288,1.3952851989671948,0.13174369960586607,4.373794416714731,CO2/N2,log10_sel_co2_n2_from_perm,5.63733591607606,5.769079615681926,1.0793298882943065,0.18421161106702222,0.3159553106728883,1.3213511402254974,-0.05780964086416862,0.07393405874169745,0.3159553106728883,7
S039,PIM-HMI-Trip,Sheet1,41,,,,svr,2,1.2713897879071585,1.363880009477314,0.09249022157015552,4.429752280002408,CO2/N2,log10_sel_co2_n2_from_perm,5.701142067909566,5.793632289479722,1.0599538968512052,0.21143589105595328,0.3039261126261088,1.3049363959345979,-0.03354660802743936,0.058943613542716156,0.3039261126261088,8
S052,PIM-TMN-Trip,Sheet1,54,,,,svr,3,1.268237482267674,1.3967632337602698,0.1285257514925957,4.309630167425898,CO2/N2,log10_sel_co2_n2_from_perm,5.577867649693572,5.706393401186168,1.1015474261367002,0.16669005613097387,0.2952158076235696,1.340173155270623,-0.07193567300294901,0.0565900784896467,0.2952158076235696,9
S033,PIM-DTFM-Btrip,Sheet1,35,,,,svr,5,1.20712549279565,1.341810673994783,0.13468518119913298,4.4623979978989565,CO2/N2,log10_sel_co2_n2_from_perm,5.669523490694607,5.80420867189374,1.0486499779119571,0.15847551488369294,0.2931606960828259,1.2953600633160738,-0.08823457052042372,0.04645061067870926,0.2931606960828259,10
S043,PIM-TFM-Btrip,Sheet1,45,,,,svr,4,1.2651788111409092,1.3117158145187584,0.04653700337784916,4.5276299008713385,CO2/N2,log10_sel_co2_n2_from_perm,5.792808712012247,5.839345715390097,1.0260627538910492,0.23911605724986007,0.28565306062770923,1.27622486150546,-0.011046050364550863,0.0354909530132983,0.28565306062770923,11
S034,PIM-DTFM-Btrip,Sheet1,36,,,,svr,5,1.2458921300330512,1.3463045188197875,0.1004123887867363,4.359835482339888,CO2/N2,log10_sel_co2_n2_from_perm,5.60572761237294,5.706140001159676,1.0841633143243767,0.16172881570867448,0.2621412044954108,1.3254458701682499,-0.07955374013519867,0.020858648651537637,0.2621412044954108,12
