model_name,fold_id,iteration,train_loss,validation_loss
distance_gnn_medium,5,1,0.5416856084607149,0.03062780387699604
distance_gnn_medium,5,2,0.10181986115742148,0.1300012618303299
distance_gnn_medium,5,3,0.06371731219584481,0.1122167631983757
distance_gnn_medium,5,4,0.05655185041720407,0.04946219548583031
distance_gnn_medium,5,5,0.07387317050444453,0.07807004451751709
distance_gnn_medium,5,6,0.05984132861097654,0.12161485105752945
distance_gnn_medium,5,7,0.03675965229539495,0.10985462367534637
distance_gnn_medium,5,8,0.04309260167116136,0.07879166305065155
distance_gnn_medium,5,9,0.05796418835719427,0.10133402794599533
distance_gnn_medium,5,10,0.045516673377469966,0.11152984201908112
distance_gnn_medium,5,11,0.06511964969206274,0.09852058440446854
distance_gnn_medium,5,12,0.042891626883494224,0.09335030615329742
distance_gnn_medium,5,13,0.05023761819067754,0.08825270086526871
distance_gnn_medium,5,14,0.06317576060169622,0.08213777840137482
distance_gnn_medium,5,15,0.035993708559034165,0.11940515041351318
distance_gnn_medium,5,16,0.06196206651235882,0.10610011965036392
distance_gnn_medium,5,17,0.05203884127631522,0.10785410553216934
distance_gnn_medium,5,18,0.06204914288562641,0.11114489287137985
distance_gnn_medium,5,19,0.03423737636522243,0.07784994691610336
distance_gnn_medium,5,20,0.04363449045309895,0.09748656302690506
distance_gnn_medium,5,21,0.04300824774984728,0.1328415721654892
