model_name,fold_id,iteration,train_loss
gcn_medium,0,1,0.4122114043000718
gcn_medium,0,2,0.09077024900577438
gcn_medium,0,3,0.0516571990201171
gcn_medium,0,4,0.05913526924248313
gcn_medium,0,5,0.05183550007116627
gcn_medium,0,6,0.06308323060962516
gcn_medium,0,7,0.04760532490384411
gcn_medium,0,8,0.051806689830313266
gcn_medium,0,9,0.04763183994612224
gcn_medium,0,10,0.06078966890632267
gcn_medium,0,11,0.0450037001094348
gcn_medium,0,12,0.05374544145355762
gcn_medium,0,13,0.053160408196944585
gcn_medium,0,14,0.0434574415566216
gcn_medium,0,15,0.0433393962891169
gcn_medium,0,16,0.05846887900375984
gcn_medium,0,17,0.03930311451967753
gcn_medium,0,18,0.0457695571469589
gcn_medium,0,19,0.04148410323639991
gcn_medium,0,20,0.03872837144619142
gcn_medium,0,21,0.04084202704924933
gcn_medium,0,22,0.04407371758994922
gcn_medium,0,23,0.03804348566582505
gcn_medium,0,24,0.04716061690533665
gcn_medium,0,25,0.033719636080130726
gcn_medium,0,26,0.039128135417548705
gcn_medium,0,27,0.042146219858821006
gcn_medium,0,28,0.03868152731111352
gcn_medium,0,29,0.037122747375511786
gcn_medium,0,30,0.04651396905242557
gcn_medium,0,31,0.038366173407141595
gcn_medium,0,32,0.04246225517610429
gcn_medium,0,33,0.03746345940924866
gcn_medium,0,34,0.03941965003458547
gcn_medium,0,35,0.03889087424941466
gcn_medium,0,36,0.036343219519501
gcn_medium,0,37,0.039932611752563796
gcn_medium,0,38,0.03530076366495079
gcn_medium,0,39,0.04080026733203673
gcn_medium,0,40,0.041340527819915554
gcn_medium,0,41,0.038786709361093144
gcn_medium,0,42,0.03104827078190488
gcn_medium,0,43,0.03604542694880929
gcn_medium,0,44,0.032841059641624
gcn_medium,0,45,0.028560068117271006
gcn_medium,0,46,0.04354367121844224
gcn_medium,0,47,0.04029973774728641
gcn_medium,0,48,0.040531023077561824
gcn_medium,0,49,0.03242185832539075
gcn_medium,0,50,0.026986529106195544
gcn_medium,0,51,0.03467685175718556
gcn_medium,0,52,0.04801151040993946
gcn_medium,0,53,0.03314039787985909
gcn_medium,0,54,0.024494787205902622
gcn_medium,0,55,0.032048687915986696
gcn_medium,0,56,0.030463630097432876
gcn_medium,0,57,0.04001871601376735
gcn_medium,0,58,0.024192528707355682
gcn_medium,0,59,0.03603151180899479
gcn_medium,0,60,0.03054120487362986
