model_name,fold_id,iteration,train_loss
gcn_small,0,1,0.2300579331710305
gcn_small,0,2,0.08665907991604066
gcn_small,0,3,0.0536723963811364
gcn_small,0,4,0.04243103934215828
gcn_small,0,5,0.05843442862092609
gcn_small,0,6,0.042800439075684885
gcn_small,0,7,0.04739211190124633
gcn_small,0,8,0.051538048967928955
gcn_small,0,9,0.04549813994639356
gcn_small,0,10,0.04203276370953716
gcn_small,0,11,0.050772114066590726
gcn_small,0,12,0.039035025144546806
gcn_small,0,13,0.050182991411904215
gcn_small,0,14,0.05145122551582229
gcn_small,0,15,0.04608507548839274
gcn_small,0,16,0.04804454334604908
gcn_small,0,17,0.036572773744102935
gcn_small,0,18,0.042019024806123385
gcn_small,0,19,0.030964936274038235
gcn_small,0,20,0.03813228908349091
gcn_small,0,21,0.041577277311556776
gcn_small,0,22,0.04222826418322577
gcn_small,0,23,0.043772508141020655
gcn_small,0,24,0.04058162658147409
gcn_small,0,25,0.037385867620018165
gcn_small,0,26,0.04197339482710395
gcn_small,0,27,0.037211324914660254
gcn_small,0,28,0.05425302469184701
gcn_small,0,29,0.043316734403791565
gcn_small,0,30,0.03670259696287169
gcn_small,0,31,0.026514967063992794
gcn_small,0,32,0.03506055274899577
gcn_small,0,33,0.029204455991341194
gcn_small,0,34,0.03097227971318742
gcn_small,0,35,0.02627832132955672
gcn_small,0,36,0.02964860258597723
gcn_small,0,37,0.03390470105157772
gcn_small,0,38,0.041650207319729765
gcn_small,0,39,0.029249292496644274
gcn_small,0,40,0.021652364972191796
gcn_small,0,41,0.026628509636076405
gcn_small,0,42,0.021913925684253936
gcn_small,0,43,0.03190764506727877
gcn_small,0,44,0.026903723143565823
gcn_small,0,45,0.027023566860548208
gcn_small,0,46,0.029992757365107536
gcn_small,0,47,0.025039179080074102
gcn_small,0,48,0.025034163908009797
gcn_small,0,49,0.022342644264580498
gcn_small,0,50,0.025230195674992784
gcn_small,0,51,0.02312332898063559
gcn_small,0,52,0.01932049287535565
gcn_small,0,53,0.023026908157576978
gcn_small,0,54,0.018730741545138225
gcn_small,0,55,0.022423756807307963
gcn_small,0,56,0.017412554735029246
gcn_small,0,57,0.02328781626174148
gcn_small,0,58,0.01720037201130894
gcn_small,0,59,0.016363322065854575
gcn_small,0,60,0.01722460672338034
