model_name,fold_id,n_train,n_test,train_mae,train_rmse,train_r2,mae,rmse,r2,mae_gap,rmse_gap
ridge,1,56,15,0.031622888468434605,0.038004386534651505,0.9562888928879228,0.2893603082833769,0.3126945629318606,-4.050593621791308,0.2577374198149423,0.2746901763972091
ridge,2,57,14,0.032009317940805845,0.04090117036988173,0.9595414026252846,0.09844706215161066,0.11060087692364942,-0.7256246301137057,0.06643774421080481,0.0696997065537677
ridge,3,57,14,0.03284481856419244,0.04224833177331593,0.9314166741317466,0.2099931667723142,0.24077856547237894,0.24614389694172667,0.17714834820812175,0.198530233699063
ridge,4,57,14,0.03239040303088953,0.04089269075732675,0.9562170955082252,0.16721489571569784,0.22218158908099878,-0.8656590849944976,0.1348244926848083,0.181288898323672
ridge,5,57,14,0.032619003328025135,0.04125893936688946,0.958324643389025,0.1374238893450941,0.16440977065618767,-1.167022842259918,0.10480488601706897,0.12315083128929821
random_forest,1,56,15,0.02805159494921893,0.04007468680541767,0.9513968264933343,0.2142388651757323,0.23639697859472517,-1.8865933658739813,0.18618727022651335,0.1963222917893075
random_forest,2,57,14,0.02694988065370031,0.03611542688744836,0.9684554121771709,0.08755577438619223,0.1429715093604501,-1.883554700318562,0.06060589373249192,0.10685608247300175
random_forest,3,57,14,0.026464982454534266,0.03756995771942342,0.9457648526313155,0.20050970715644814,0.2729480112253932,0.03124785225394555,0.17404472470191387,0.23537805350596977
random_forest,4,57,14,0.02287539930930567,0.03163062988337971,0.9738043684725367,0.14564586660469053,0.18735096235818,-0.32656338695444265,0.12277046729538486,0.15572033247480027
random_forest,5,57,14,0.024690850087624498,0.03583841858856844,0.9685557760227057,0.09572880039840552,0.12849032579971614,-0.3235766678407608,0.07103795031078103,0.0926519072111477
svr,1,56,15,0.07268107943629461,0.07860798547322599,0.8129930761678108,0.26733015725807885,0.2883443544135779,-3.294619299625272,0.19464907782178426,0.2097363689403519
svr,2,57,14,0.062420127672600516,0.07179875449650895,0.8753267809968857,0.08097682551101362,0.09744057330814485,-0.33939554847435005,0.018556697838413107,0.025641818811635894
svr,3,57,14,0.05985920226130617,0.0700104327344106,0.8116676454623294,0.23346986708092507,0.29210278445061877,-0.10949207277447681,0.1736106648196189,0.22209235171620817
svr,4,57,14,0.06178899104027899,0.07140785808992593,0.8664926409953214,0.12559207070888737,0.16796026338803158,-0.06617683949223929,0.06380307966860838,0.09655240529810565
svr,5,57,14,0.06127735177790964,0.07131837473357076,0.875478001903741,0.1113925846236573,0.1378398697270927,-0.5232035741848651,0.050115232845747655,0.06652149499352193
hist_gb,1,56,15,0.11998666676807465,0.17168738797615754,0.10792546947089343,0.18784347651349992,0.2056864056449874,-1.1853094517489415,0.06785680974542527,0.03399901766882987
hist_gb,2,57,14,0.14806275726363105,0.1832352336220059,0.18799757864469313,0.12527974289668403,0.16207530888209107,-2.705637272688951,-0.02278301436694702,-0.02115992473991482
hist_gb,3,57,14,0.06990985422826196,0.08709101235797168,0.7085620591835802,0.1961138722120699,0.25773858405834493,0.13620300987441625,0.12620401798380795,0.17064757170037326
hist_gb,4,57,14,0.07338041583828461,0.09090833101324694,0.7836182836371379,0.17848415887370997,0.21382198865904808,-0.7279090485775086,0.10510374303542536,0.12291365764580114
hist_gb,5,57,14,0.0912243297724271,0.11488953744835016,0.6768499944980833,0.11805047533849296,0.14764710471395875,-0.7476646920771779,0.026826145566065857,0.03275756726560859
xgboost,1,56,15,0.0006441017695788472,0.000874340038833294,0.9999768641698944,0.23777154056673197,0.25621270317921596,-2.3908070950265383,0.23712743879715312,0.25533836314038266
xgboost,2,57,14,0.0006099925843060964,0.0007939527806494006,0.9999847549553748,0.09378938844588038,0.1538484418627608,-2.3389921228516957,0.09317939586157428,0.15305448908211142
xgboost,3,57,14,0.0007308294927670417,0.0009954382615841246,0.9999619260380735,0.19561211226837433,0.27817349606697217,-0.006199986801462609,0.1948812827756073,0.27717805780538807
xgboost,4,57,14,0.0006981865296676823,0.0009060271574250798,0.9999785070700573,0.2036619368300569,0.23786962273393913,-1.138425465858972,0.2029637503003892,0.23696359557651406
xgboost,5,57,14,0.0006491372719494789,0.0009171401530481177,0.9999794072370166,0.1079505217976986,0.1527523495785776,-0.8706133970556962,0.10730138452574911,0.1518352094255295
