model_name,fold_id,iteration,train_loss,validation_loss
hist_gb,2,1,0.0031282272602118828,0.018367331637258726
hist_gb,2,2,0.0031282272602118828,0.018367331637258726
hist_gb,2,3,0.0031282272602118828,0.018367331637258726
hist_gb,2,4,0.0031282272602118828,0.018367331637258726
hist_gb,2,5,0.0031282272602118828,0.018367331637258726
hist_gb,2,6,0.0031282272602118828,0.018367331637258726
hist_gb,2,7,0.0031282272602118828,0.018367331637258726
hist_gb,2,8,0.0031282272602118828,0.018367331637258726
hist_gb,2,9,0.0031282272602118828,0.018367331637258726
hist_gb,2,10,0.0031282272602118828,0.018367331637258726
hist_gb,2,11,0.0031282272602118828,0.018367331637258726
hist_gb,2,12,0.0031282272602118828,0.018367331637258726
hist_gb,2,13,0.0031282272602118828,0.018367331637258726
hist_gb,2,14,0.0031282272602118828,0.018367331637258726
hist_gb,2,15,0.0031282272602118828,0.018367331637258726
hist_gb,2,16,0.0031282272602118828,0.018367331637258726
hist_gb,2,17,0.0031282272602118828,0.018367331637258726
hist_gb,2,18,0.0031282272602118828,0.018367331637258726
hist_gb,2,19,0.0031282272602118828,0.018367331637258726
hist_gb,2,20,0.0031282272602118828,0.018367331637258726
hist_gb,2,21,0.0031282272602118828,0.018367331637258726
