model_name,n_predictions,mae,rmse,r2
random_forest,71,0.10774230527541477,0.17160964762568787,0.162946171925466
ridge,71,0.11042657278631783,0.1794531942298985,0.08468121811809914
svr,71,0.12344113731236536,0.18807192425858305,-0.005351485360905572
xgboost,71,0.12537817025668388,0.19352878075548594,-0.06453785322999095
hist_gb,71,0.13064390756699126,0.192169702048981,-0.049638667758644006
