model_name,fold_id,iteration,train_loss
distance_gnn_small,0,1,10.51648371928447
distance_gnn_small,0,2,3.0666221831295943
distance_gnn_small,0,3,0.6093055122607464
distance_gnn_small,0,4,0.6556043947065199
distance_gnn_small,0,5,0.314354942457096
distance_gnn_small,0,6,0.46401031113959645
distance_gnn_small,0,7,0.3344889404000463
distance_gnn_small,0,8,0.3715694003008507
distance_gnn_small,0,9,0.3621473328487293
distance_gnn_small,0,10,0.3400304929630176
distance_gnn_small,0,11,0.2949308636220726
distance_gnn_small,0,12,0.34069714755625335
distance_gnn_small,0,13,0.2689464664137041
distance_gnn_small,0,14,0.29424448593242747
distance_gnn_small,0,15,0.22787188496944066
distance_gnn_small,0,16,0.23473730622916608
distance_gnn_small,0,17,0.18766900292924932
distance_gnn_small,0,18,0.1774460181996629
distance_gnn_small,0,19,0.1982721666226516
distance_gnn_small,0,20,0.2622225546353572
distance_gnn_small,0,21,0.1948793043155928
distance_gnn_small,0,22,0.2079609584163975
distance_gnn_small,0,23,0.17762116000459
distance_gnn_small,0,24,0.17585587420979062
distance_gnn_small,0,25,0.20063016060236338
distance_gnn_small,0,26,0.17465089382352056
distance_gnn_small,0,27,0.2040831035858876
distance_gnn_small,0,28,0.19436787270210884
distance_gnn_small,0,29,0.19855185497451472
distance_gnn_small,0,30,0.22118934304327578
distance_gnn_small,0,31,0.1946759973023389
distance_gnn_small,0,32,0.1830340740648476
distance_gnn_small,0,33,0.1992594454739545
distance_gnn_small,0,34,0.1681748950803602
distance_gnn_small,0,35,0.15066775639314908
distance_gnn_small,0,36,0.16832054627908244
distance_gnn_small,0,37,0.13754270306310137
distance_gnn_small,0,38,0.14973429288413073
distance_gnn_small,0,39,0.1532162770226195
distance_gnn_small,0,40,0.14258215354906545
distance_gnn_small,0,41,0.12510090160208778
distance_gnn_small,0,42,0.11827112190626762
distance_gnn_small,0,43,0.08740624171253797
distance_gnn_small,0,44,0.10921685699675535
distance_gnn_small,0,45,0.10502158125510087
distance_gnn_small,0,46,0.1558516702136478
distance_gnn_small,0,47,0.13794211600277875
distance_gnn_small,0,48,0.0908511641460496
distance_gnn_small,0,49,0.10014500650199684
distance_gnn_small,0,50,0.1368649408623979
distance_gnn_small,0,51,0.16871992357679316
distance_gnn_small,0,52,0.11794491474692886
distance_gnn_small,0,53,0.09346087881036706
distance_gnn_small,0,54,0.08765606280114199
distance_gnn_small,0,55,0.09546663048299583
distance_gnn_small,0,56,0.11294085290786382
distance_gnn_small,0,57,0.11562578742568558
distance_gnn_small,0,58,0.12854096494816444
distance_gnn_small,0,59,0.12806853631863724
distance_gnn_small,0,60,0.13459312996348818
