model_name,n_predictions,mae,rmse,r2
random_forest,11,0.3060431151339548,0.3539721484166823,-6.836013538302765e-05
hist_gb,11,0.3350303987689616,0.3889246731218405,-0.20732027672268383
svr,11,0.3605714357269458,0.4152845209264711,-0.3765214756680926
ridge,11,0.37565148920730196,0.4419601553548753,-0.5590417267894006
xgboost,11,0.37696755960023137,0.41428578100612606,-0.3699084971895039
