model_name,fold_id,n_train,n_test,train_mae,train_rmse,train_r2,mae,rmse,r2,mae_gap,rmse_gap
ridge,1,8,3,0.013201262276300696,0.022519467477276428,0.9961571811723984,0.55036477452173,0.5731585602734321,-4.352948967482889,0.5371635122454294,0.5506390927961557
ridge,2,9,2,0.03661030187840581,0.07158181689428518,0.9632833557448572,0.1723413528354587,0.1785610365432213,0.16350438647159016,0.1357310509570529,0.10697921964893613
ridge,3,9,2,0.04170517488911655,0.07952441819943211,0.9405819423513182,0.33907334009710066,0.36118545177023287,0.37313782045655675,0.2973681652079841,0.28166103357080075
ridge,4,9,2,0.04189535255769187,0.07933386162687947,0.9521507576113935,0.32482943971424305,0.3259231504023952,-6.75443029780076,0.28293408715655116,0.24658928877551575
ridge,5,9,2,0.04234508151340983,0.07966893741402578,0.9408537834010798,0.40429189621076356,0.5594437477843782,-0.9373349208264696,0.36194681469735374,0.4797748103703524
random_forest,1,8,3,0.13416168227667097,0.14370006239691158,0.8435240523668354,0.2946910588464993,0.33748379488455427,-0.8558778341118307,0.16052937656982835,0.1937837324876427
random_forest,2,9,2,0.1322868658154529,0.1432655305373165,0.8529242839396679,0.16032524822563898,0.1989123855444405,-0.038039603286932344,0.02803838241018608,0.05564685500712399
random_forest,3,9,2,0.0982896163289903,0.11579446992030432,0.8740224703690982,0.3757814370772168,0.39599791076217283,0.24647553092757102,0.2774918207482265,0.28020344084186855
random_forest,4,9,2,0.11981035629149221,0.1402836647864293,0.8503860520892692,0.33929555166849146,0.33929836331826413,-7.403941233610814,0.21948519537699923,0.19901469853183482
random_forest,5,9,2,0.09759262694288504,0.10486999769370008,0.8975170928317522,0.36579830799565527,0.45473368105409895,-0.2799886027830678,0.2682056810527702,0.34986368336039886
svr,1,8,3,0.10005538689888249,0.10005542630128114,0.9241396276047653,0.3363947556561864,0.411753090439181,-1.7625953203526121,0.23633936875730388,0.3116976641378999
svr,2,9,2,0.11317842215734276,0.11580924725695542,0.9038954334603821,0.23090160844411978,0.29025918614290264,-1.2103559535371406,0.11772318628677701,0.17444993888594723
svr,3,9,2,0.11443849050388104,0.126187922103487,0.8503926164058655,0.43289233000513616,0.447476648837956,0.0378288642627439,0.3184538395012551,0.321288726734469
svr,4,9,2,0.11824460451258684,0.12918025014878212,0.8731325766576521,0.37372476239210717,0.37973001894113984,-9.52614478282193,0.25548015787952033,0.2505497687923577
svr,5,9,2,0.11805117267211819,0.12862908589098024,0.8458202680061488,0.4410320621725592,0.5153108172319469,-0.64372959932701,0.322980889500441,0.38668173134096673
hist_gb,1,8,3,0.3141397775913323,0.3664755198292755,-0.01770900199190395,0.32831740593216496,0.38916040441333183,-1.467748115484424,0.014177628340832638,0.02268488458405632
hist_gb,2,9,2,0.3387777672452488,0.37457251826177107,-0.005377978302735675,0.1952337357030478,0.27590928620477917,-0.9972062045319938,-0.14354403154220097,-0.0986632320569919
hist_gb,3,9,2,0.2815742684164574,0.3289038497845349,-0.016378251845651448,0.45618837586007754,0.4652604663026954,-0.04016892138479711,0.17461410744362016,0.1363566165181605
hist_gb,4,9,2,0.3265728050392184,0.3633799858683494,-0.003875567690083681,0.29683559645723023,0.3190769627548104,-6.432080006673729,-0.02973720858198814,-0.04430302311353901
hist_gb,5,9,2,0.30259304664803904,0.3278278952077908,-0.0014764253789234516,0.40193337631068604,0.45866233012133106,-0.30220093726941566,0.099340329662647,0.13083443491354024
xgboost,1,8,3,0.000517903800044961,0.0007240587421470498,0.9999960273410761,0.2989320888863321,0.35075809828685517,-1.0047441296094801,0.29841418508628714,0.35003403954470813
xgboost,2,9,2,0.0005522415190787457,0.000752331994950496,0.9999959441992591,0.23570902824765305,0.23938043395030847,-0.5033758555252994,0.23515678672857432,0.23862810195535797
xgboost,3,9,2,0.0005891909004689882,0.0007434838467752371,0.9999948064953545,0.4349400352533881,0.46736000455446025,-0.04957785286406313,0.4343508443529191,0.466616520707685
xgboost,4,9,2,0.000609901606371446,0.0008418741530396719,0.99999461169427,0.5882488692306651,0.5882650345688419,-24.261873048673404,0.5876389676242937,0.5874231604158022
xgboost,5,9,2,0.0007082979239220558,0.0008297894226209536,0.9999935836993012,0.36602551174006837,0.3710106652224787,0.14795085319941392,0.3653172138161463,0.37018087579985776
