sample_id,membrane_name_raw,source_sheet,source_row_excel,backbone_family,contortion_unit_family,modification_family,model_name,fold_id,y_true,y_pred,residual,screening_x_true,pair_label,screening_target_column,screening_score_true,screening_score_pred,upper_bound_2008_log_selectivity,distance_to_upper_bound_2008_true,distance_to_upper_bound_2008_pred,upper_bound_2019_log_selectivity,distance_to_upper_bound_2019_true,distance_to_upper_bound_2019_pred,screening_rank_score,pred_rank
S017,Pristine PIM-1,Sheet1,19,,,,svr,1,0.9001654339746269,1.2479545078359138,0.3477890738612869,4.073351702386901,CO2/CH4,log10_sel_co2_ch4_from_perm,4.9735171363615285,5.321306210222815,1.0077927547709926,-0.10762732079636572,0.24016175306492116,1.3662845325914046,-0.4661190986167777,-0.11833002475549081,0.24016175306492116,1
S018,Pristine PIM-1,Sheet1,20,,,,svr,1,1.099877868397791,1.2516575233930567,0.1517796549952657,3.944975908412048,CO2/CH4,log10_sel_co2_ch4_from_perm,5.044853776809839,5.196633431805105,1.0564937388282205,0.043384129569570495,0.19516378456483618,1.4197521685659373,-0.31987430016814633,-0.16809464517288064,0.19516378456483618,2
S006,PIM-1-M,Sheet1,8,,,,svr,3,0.9684063871642432,1.158781592597842,0.19037520543359876,4.151676230847047,CO2/CH4,log10_sel_co2_ch4_from_perm,5.12008261801129,5.31045782344489,0.9780793524719993,-0.009672965307756076,0.18070224012584268,1.3336629047446131,-0.3652565175803699,-0.17488131214677116,0.18070224012584268,3
S058,PIM-Trip-TB,Sheet1,60,,,,svr,2,1.0305259218823384,1.1642714526820452,0.13374553079970686,3.9871745010875417,CO2/CH4,log10_sel_co2_ch4_from_perm,5.01770042296988,5.151445953769587,1.0404851680105067,-0.009959246128168342,0.12378628467153852,1.4021767447110878,-0.3716508228287494,-0.23790529202904254,0.12378628467153852,4
S019,Pristine PIM-1,Sheet1,21,,,,svr,1,1.1153330958348424,1.25205393889778,0.13672084306293764,3.4955443375464483,CO2/CH4,log10_sel_co2_ch4_from_perm,4.61087743338129,4.747598276444228,1.2269912998546242,-0.11165820401978177,0.025062639043155865,1.6069373292763078,-0.4916042334414654,-0.3548833903785278,0.025062639043155865,5
S070,PIM-PI-12,Sheet1,72,,,,svr,5,1.2057798598462204,1.0814578069808067,-0.12432205286541365,3.865696059916071,CO2/CH4,log10_sel_co2_ch4_from_perm,5.071475919762292,4.947153866896878,1.0865695538873925,0.11921030595882787,-0.005111746906585779,1.4527716806425626,-0.2469918207963422,-0.37131387366175583,-0.005111746906585779,6
S059,PIM-Trip-TB,Sheet1,61,,,,svr,2,1.2582505360768417,1.1651214366578948,-0.09312909941894687,3.596707029681446,CO2/CH4,log10_sel_co2_ch4_from_perm,4.854957565758288,4.761828466339341,1.188613950789754,0.06963658528708772,-0.023492514131859155,1.5648037632059215,-0.30655322712907984,-0.3996823265480267,-0.023492514131859155,7
S010,Vinylated PIM-1,Sheet1,12,,,,svr,4,1.0955716622357945,1.1079396236845478,0.012367961448753295,3.510545010206612,CO2/CH4,log10_sel_co2_ch4_from_perm,4.606116672442407,4.61848463389116,1.2213006046117698,-0.12572894237597532,-0.11336098092722202,1.6006896522000216,-0.5051179899642271,-0.4927500285154738,-0.11336098092722202,8
S009,Thiophenated vinylated PIM-1,Sheet1,11,,,,svr,3,1.142389466118836,1.176318817048286,0.03392935092944982,3.2392994791268923,CO2/CH4,log10_sel_co2_ch4_from_perm,4.381688945245728,4.415618296175178,1.3242010337011931,-0.18181156758235706,-0.14788221665290724,1.7136615518583806,-0.5712720857395446,-0.5373427348100948,-0.14788221665290724,9
S008,Brominated vinylated PIM-1,Sheet1,10,,,,svr,4,1.1625184518664071,1.131843862533516,-0.030674589332891022,3.2764618041732443,CO2/CH4,log10_sel_co2_ch4_from_perm,4.438980256039652,4.40830566670676,1.3101030348216969,-0.14758458295528976,-0.17825917228818078,1.6981836988611492,-0.535665246994742,-0.5663398363276331,-0.17825917228818078,10
S005,AO−PIM-1,Sheet1,7,,,,svr,5,1.530350390252444,1.050762816523593,-0.4795875737288511,3.061829307294699,CO2/CH4,log10_sel_co2_ch4_from_perm,4.592179697547143,4.112592123818292,1.391526592059385,0.13882379819305912,-0.34076377553579196,1.7875766588272237,-0.2572262685747797,-0.7368138423036308,-0.34076377553579196,11
