sample_id,membrane_name_raw,source_sheet,source_row_excel,backbone_family,contortion_unit_family,modification_family,model_name,fold_id,y_true,y_pred,residual,screening_x_true,pair_label,screening_target_column,screening_score_true,screening_score_pred,upper_bound_2008_log_selectivity,distance_to_upper_bound_2008_true,distance_to_upper_bound_2008_pred,upper_bound_2019_log_selectivity,distance_to_upper_bound_2019_true,distance_to_upper_bound_2019_pred,screening_rank_score,pred_rank
S018,Pristine PIM-1,Sheet1,20,,,,ridge,1,1.099877868397791,1.3946908968268361,0.2948130284290451,3.944975908412048,CO2/CH4,log10_sel_co2_ch4_from_perm,5.044853776809839,5.339666805238885,1.0564937388282205,0.043384129569570495,0.3381971579986156,1.4197521685659373,-0.31987430016814633,-0.02506127173910122,0.3381971579986156,1
S017,Pristine PIM-1,Sheet1,19,,,,ridge,1,0.9001654339746269,1.3109326319933976,0.4107671980187707,4.073351702386901,CO2/CH4,log10_sel_co2_ch4_from_perm,4.9735171363615285,5.384284334380299,1.0077927547709926,-0.10762732079636572,0.303139877222405,1.3662845325914046,-0.4661190986167777,-0.05535190059800699,0.303139877222405,2
S019,Pristine PIM-1,Sheet1,21,,,,ridge,1,1.1153330958348424,1.447860585070806,0.33252748923596354,3.4955443375464483,CO2/CH4,log10_sel_co2_ch4_from_perm,4.61087743338129,4.943404922617255,1.2269912998546242,-0.11165820401978177,0.22086928521618177,1.6069373292763078,-0.4916042334414654,-0.15907674420550189,0.22086928521618177,3
S058,PIM-Trip-TB,Sheet1,60,,,,ridge,2,1.0305259218823384,1.193401936115472,0.16287601423313358,3.9871745010875417,CO2/CH4,log10_sel_co2_ch4_from_perm,5.01770042296988,5.180576437203014,1.0404851680105067,-0.009959246128168342,0.15291676810496524,1.4021767447110878,-0.3716508228287494,-0.2087748085956158,0.15291676810496524,4
S059,PIM-Trip-TB,Sheet1,61,,,,ridge,2,1.2582505360768417,1.3095273948303656,0.051276858753523946,3.596707029681446,CO2/CH4,log10_sel_co2_ch4_from_perm,4.854957565758288,4.906234424511812,1.188613950789754,0.06963658528708772,0.12091344404061166,1.5648037632059215,-0.30655322712907984,-0.2552763683755559,0.12091344404061166,5
S006,PIM-1-M,Sheet1,8,,,,ridge,3,0.9684063871642432,1.0040125092734737,0.03560612210923053,4.151676230847047,CO2/CH4,log10_sel_co2_ch4_from_perm,5.12008261801129,5.155688740120521,0.9780793524719993,-0.009672965307756076,0.025933156801474455,1.3336629047446131,-0.3652565175803699,-0.3296503954711394,0.025933156801474455,6
S070,PIM-PI-12,Sheet1,72,,,,ridge,5,1.2057798598462204,1.0009700794825545,-0.20480978036366593,3.865696059916071,CO2/CH4,log10_sel_co2_ch4_from_perm,5.071475919762292,4.8666661393986255,1.0865695538873925,0.11921030595882787,-0.08559947440483806,1.4527716806425626,-0.2469918207963422,-0.4518016011600081,-0.08559947440483806,7
S010,Vinylated PIM-1,Sheet1,12,,,,ridge,4,1.0955716622357945,1.079911729952275,-0.015659932283519584,3.510545010206612,CO2/CH4,log10_sel_co2_ch4_from_perm,4.606116672442407,4.590456740158887,1.2213006046117698,-0.12572894237597532,-0.1413888746594949,1.6006896522000216,-0.5051179899642271,-0.5207779222477467,-0.1413888746594949,8
S008,Brominated vinylated PIM-1,Sheet1,10,,,,ridge,4,1.1625184518664071,1.1578241484712053,-0.0046943033952018265,3.2764618041732443,CO2/CH4,log10_sel_co2_ch4_from_perm,4.438980256039652,4.43428595264445,1.3101030348216969,-0.14758458295528976,-0.15227888635049158,1.6981836988611492,-0.535665246994742,-0.5403595503899439,-0.15227888635049158,9
S009,Thiophenated vinylated PIM-1,Sheet1,11,,,,ridge,3,1.142389466118836,1.1672021010679796,0.02481263494914354,3.2392994791268923,CO2/CH4,log10_sel_co2_ch4_from_perm,4.381688945245728,4.406501580194872,1.3242010337011931,-0.18181156758235706,-0.15699893263321352,1.7136615518583806,-0.5712720857395446,-0.546459450790401,-0.15699893263321352,10
S005,AO−PIM-1,Sheet1,7,,,,ridge,5,1.530350390252444,1.0029127792959622,-0.5274376109564818,3.061829307294699,CO2/CH4,log10_sel_co2_ch4_from_perm,4.592179697547143,4.064742086590661,1.391526592059385,0.13882379819305912,-0.38861381276342266,1.7875766588272237,-0.2572262685747797,-0.7846638795312615,-0.38861381276342266,11
