sample_id,membrane_name_raw,source_sheet,source_row_excel,backbone_family,contortion_unit_family,modification_family,model_name,fold_id,y_true,y_pred,residual,screening_x_true,pair_label,screening_target_column,screening_score_true,screening_score_pred,upper_bound_2008_log_selectivity,distance_to_upper_bound_2008_true,distance_to_upper_bound_2008_pred,upper_bound_2019_log_selectivity,distance_to_upper_bound_2019_true,distance_to_upper_bound_2019_pred,screening_rank_score,pred_rank
S032,PIM-DTFM-Btrip,Sheet1,34,,,,distance_gnn_medium,5,1.1522883176803589,1.3778331279754639,0.22554481029510498,4.629409599102719,CO2/N2,log10_sel_co2_n2_from_perm,5.781697916783078,6.007242727078183,0.9908204761101002,0.16146784157025873,0.3870126518653637,1.24636868719294,-0.09408036951258114,0.13146444078252384,0.3870126518653637,1
S043,PIM-TFM-Btrip,Sheet1,45,,,,distance_gnn_medium,4,1.2651787996292114,1.3717358112335205,0.10655701160430908,4.5276299008713385,CO2/N2,log10_sel_co2_n2_from_perm,5.79280870050055,5.899365712104859,1.0260627538910492,0.23911604573816225,0.34567305734247133,1.27622486150546,-0.01104606187624868,0.0955109497280604,0.34567305734247133,2
S033,PIM-DTFM-Btrip,Sheet1,35,,,,distance_gnn_medium,5,1.2071255445480347,1.3529174327850342,0.1457918882369995,4.4623979978989565,CO2/N2,log10_sel_co2_n2_from_perm,5.669523542446991,5.815315430683991,1.0486499779119571,0.15847556663607754,0.30426745487307705,1.2953600633160738,-0.08823451876803912,0.057557369468960395,0.30426745487307705,3
S034,PIM-DTFM-Btrip,Sheet1,36,,,,distance_gnn_medium,5,1.2458921670913696,1.3507165908813477,0.10482442378997803,4.359835482339888,CO2/N2,log10_sel_co2_n2_from_perm,5.605727649431258,5.710552073221236,1.0841633143243767,0.1617288527669929,0.2665532765569709,1.3254458701682499,-0.07955370307688026,0.025270720713097772,0.2665532765569709,4
S044,PIM-TFM-Btrip,Sheet1,46,,,,distance_gnn_medium,4,1.3069658279418945,1.3543872833251953,0.04742145538330078,4.344392273685111,CO2/N2,log10_sel_co2_n2_from_perm,5.651358101627006,5.698779557010306,1.0895106857422359,0.21745514219965867,0.26487659758295945,1.3299759988437492,-0.023010170901854643,0.02441128448144614,0.26487659758295945,5
S048,PIM-TMN-Trip,Sheet1,50,,,,distance_gnn_medium,3,1.173630714416504,1.2008633613586426,0.027232646942138672,4.722633922533812,CO2/N2,log10_sel_co2_n2_from_perm,5.896264636950316,5.923497283892455,0.9585405857253727,0.2150901286911312,0.24232277563326987,1.219022156412332,-0.04539144199582812,-0.018158795053689447,0.24232277563326987,6
S045,PIM-TFM-Btrip,Sheet1,47,,,,distance_gnn_medium,4,1.3228098154067993,1.3569691181182861,0.034159302711486816,4.264817823009537,CO2/N2,log10_sel_co2_n2_from_perm,5.587627638416336,5.621786941127823,1.117064165893058,0.2057456495137413,0.23990495222522812,1.3533184601742199,-0.030508644767420545,0.003650657944066271,0.23990495222522812,7
S046,PIM-TFM-Btrip,Sheet1,48,,,,distance_gnn_medium,4,1.3322724103927612,1.3572094440460205,0.024937033653259277,4.230448921378274,CO2/N2,log10_sel_co2_n2_from_perm,5.562721331771035,5.587658365424295,1.128964755100559,0.20330765529220218,0.22824468894546146,1.3634002735010788,-0.03112786310831761,-0.006190829455058333,0.22824468894546146,8
S037,PIM-HMI-Trip,Sheet1,39,,,,distance_gnn_medium,2,1.2371822595596313,1.2089512348175049,-0.028231024742126465,4.645422269349092,CO2/N2,log10_sel_co2_n2_from_perm,5.882604528908724,5.854373504166597,0.9852759227006912,0.25190633685894015,0.22367531211681368,1.2416715119959987,-0.00448925243636733,-0.032720277178493795,0.22367531211681368,9
S035,PIM-DTFM-Btrip,Sheet1,37,,,,distance_gnn_medium,5,1.2913730144500732,1.3491406440734863,0.057767629623413086,4.227886704613674,CO2/N2,log10_sel_co2_n2_from_perm,5.519259719063747,5.57702734868716,1.129851949271127,0.16152106517894627,0.21928869480235935,1.3641518771281251,-0.07277886267805189,-0.015011233054638806,0.21928869480235935,10
S047,PIM-TFM-Btrip,Sheet1,49,,,,distance_gnn_medium,4,1.3345874547958374,1.357189655303955,0.022602200508117676,4.193124598354461,CO2/N2,log10_sel_co2_n2_from_perm,5.527712053150299,5.550314253658416,1.141888689665591,0.1926987651302463,0.21530096563836398,1.3743490335549988,-0.03976157875916142,-0.017159378251043744,0.21530096563836398,11
S036,PIM-DTFM-Btrip,Sheet1,38,,,,distance_gnn_medium,5,1.3004435300827026,1.3474059104919434,0.04696238040924072,4.1702617153949575,CO2/N2,log10_sel_co2_n2_from_perm,5.47070524547766,5.517667625886901,1.149805200385641,0.1506383296970617,0.19760071010630242,1.3810556580664402,-0.08061212798373751,-0.03364974757449679,0.19760071010630242,12
S038,PIM-HMI-Trip,Sheet1,40,,,,distance_gnn_medium,2,1.2647287845611572,1.1952183246612549,-0.06951045989990234,4.5910646070265,CO2/N2,log10_sel_co2_n2_from_perm,5.855793391587658,5.786282931687755,1.0040978279370456,0.2606309566241116,0.19112049672420928,1.2576168514863455,0.007111933074811727,-0.06239852682509062,0.19112049672420928,13
S006,PIM-1-M,Sheet1,8,,,,distance_gnn_medium,5,1.2222572565078735,1.2870769500732422,0.06481969356536865,4.151676230847047,CO2/N2,log10_sel_co2_n2_from_perm,5.373933487354921,5.43875318092029,1.1562406174728674,0.0660166390350061,0.13083633260037475,1.386507545584161,-0.16425028907628736,-0.0994305955109187,0.13083633260037475,14
S049,PIM-TMN-Trip,Sheet1,51,,,,distance_gnn_medium,3,1.227977991104126,1.1402130126953125,-0.08776497840881348,4.52244423350632,CO2/N2,log10_sel_co2_n2_from_perm,5.750422224610446,5.662657246201633,1.0278583450839225,0.2001196460202035,0.11235466761139001,1.277746031163723,-0.04976804005959701,-0.13753301846841048,0.11235466761139001,15
S039,PIM-HMI-Trip,Sheet1,41,,,,distance_gnn_medium,2,1.2713898420333862,1.1533206701278687,-0.11806917190551758,4.429752280002408,CO2/N2,log10_sel_co2_n2_from_perm,5.701142122035794,5.583072950130276,1.0599538968512052,0.211435945182181,0.09336677327666343,1.3049363959345979,-0.03354655390121164,-0.15161572580672922,0.09336677327666343,16
S050,PIM-TMN-Trip,Sheet1,52,,,,distance_gnn_medium,3,1.2459824085235596,1.143531322479248,-0.10245108604431152,4.413299764081252,CO2/N2,log10_sel_co2_n2_from_perm,5.6592821726048115,5.5568310865605,1.0656507513945417,0.18033165712901789,0.07788057108470636,1.309762595970138,-0.06378018744657843,-0.16623127349088995,0.07788057108470636,17
S051,PIM-TMN-Trip,Sheet1,53,,,,distance_gnn_medium,3,1.2635414600372314,1.1452370882034302,-0.11830437183380127,4.373794416714731,CO2/N2,log10_sel_co2_n2_from_perm,5.637335876751963,5.5190315049181615,1.0793298882943065,0.1842115717429249,0.06590719990912364,1.3213511402254974,-0.05780968018826593,-0.1761140520220672,0.06590719990912364,18
S052,PIM-TMN-Trip,Sheet1,54,,,,distance_gnn_medium,3,1.2682374715805054,1.1464959383010864,-0.12174153327941895,4.309630167425898,CO2/N2,log10_sel_co2_n2_from_perm,5.577867639006404,5.456126105726985,1.1015474261367002,0.16669004544380517,0.04494851216438622,1.340173155270623,-0.07193568369011771,-0.19367721696953666,0.04494851216438622,19
S040,PIM-HMI-Trip,Sheet1,42,,,,distance_gnn_medium,2,1.2887955904006958,1.15732741355896,-0.13146817684173584,4.276461804173244,CO2/N2,log10_sel_co2_n2_from_perm,5.56525739457394,5.433789217732204,1.1130323164596414,0.1757632739410544,0.04429509709931856,1.349902801281962,-0.06110721088126625,-0.1925753877230021,0.04429509709931856,20
S041,PIM-HMI-Trip,Sheet1,43,,,,distance_gnn_medium,2,1.2830418348312378,1.1593146324157715,-0.12372720241546631,4.24064907462068,CO2/N2,log10_sel_co2_n2_from_perm,5.5236909094519175,5.399963707036451,1.1254328460831056,0.15760898874813223,0.03388178633266592,1.3604081487599802,-0.07736631392874238,-0.2010935163442087,0.03388178633266592,21
S042,PIM-HMI-Trip,Sheet1,44,,,,distance_gnn_medium,2,1.309587836265564,1.1603987216949463,-0.14918911457061768,4.214843848047698,CO2/N2,log10_sel_co2_n2_from_perm,5.524431684313262,5.375242569742644,1.1343681738438334,0.1752196624217306,0.026030547851112917,1.3679778837476544,-0.058390047482090424,-0.2075791620527081,0.026030547851112917,22
S055,PIM-EA-TB,Sheet1,57,,,,distance_gnn_medium,4,1.1228370666503906,1.2330834865570068,0.11024641990661621,3.886265059029757,CO2/N2,log10_sel_co2_n2_from_perm,5.009102125680148,5.119348545586764,1.2481419927558628,-0.12530492610547217,-0.015058506198855959,1.4643635654777634,-0.34152649882737274,-0.23128007892075653,-0.015058506198855959,23
S031,PIM-DM-Btrip,Sheet1,33,,,,distance_gnn_medium,1,1.33382248878479,1.053649663925171,-0.28017282485961914,4.342422680822207,CO2/N2,log10_sel_co2_n2_from_perm,5.676245169606997,5.3960723447473775,1.0901926777307762,0.24362981105401382,-0.03654301380560532,1.3305537614905385,0.003268727294251539,-0.2769040975653676,-0.03654301380560532,24
S056,PIM-BTrip-TB,Sheet1,58,,,,distance_gnn_medium,2,1.1541273593902588,1.1237872838974,-0.030340075492858887,4.120738405542943,CO2/N2,log10_sel_co2_n2_from_perm,5.274865764933201,5.2445256894403425,1.1669531608607153,-0.012825801470456533,-0.04316587696331542,1.3955828830156967,-0.24145552362543787,-0.27179559911829676,-0.04316587696331542,25
S058,PIM-Trip-TB,Sheet1,60,,,,distance_gnn_medium,3,1.1885238885879517,1.1674714088439941,-0.02105247974395752,3.9871745010875417,CO2/N2,log10_sel_co2_n2_from_perm,5.175698389675493,5.154645909931536,1.2132010502150785,-0.024677161627126853,-0.04572964137108437,1.4347626731170169,-0.24623878452906522,-0.26729126427302274,-0.04572964137108437,26
S027,PIM-Btrip,Sheet1,29,,,,distance_gnn_medium,1,1.4335881471633911,1.150768518447876,-0.28281962871551514,3.963787827345555,CO2/N2,log10_sel_co2_n2_from_perm,5.397375974508947,5.1145563457934315,1.221298928934603,0.2122892182287881,-0.07053041048672704,1.4416229470219704,-0.008034799858579245,-0.2908544285740944,-0.07053041048672704,27
S029,PIM-Btrip,Sheet1,31,,,,distance_gnn_medium,1,1.4986732006072998,1.2114183902740479,-0.28725481033325195,3.777426822389312,CO2/N2,log10_sel_co2_n2_from_perm,5.276100022996612,4.98884521266336,1.2858283627837177,0.2128448378235821,-0.07440997250966985,1.4962902996052039,0.0023829010020959274,-0.284871909331156,-0.07440997250966985,28
