model_name,n_predictions,mae,rmse,r2
random_forest,74,0.3465869107033632,0.44935113431501617,0.41626505015449833
ridge,74,0.3675817253032985,0.45366005011235294,0.40501627726254696
hist_gb,74,0.3691740046194818,0.4794883306377146,0.33533915375159307
xgboost,74,0.37145269991511504,0.4896370047537576,0.3069054609991376
svr,74,0.4071787442376632,0.49437747660321274,0.29341996037087004
